timestamp	metric	value
1589472088	mqtt.consumer.current_total.rps	0.0
1589472088	workers.pool1.failed.rps	0.0
1589472108	mqtt.message.pub_to_sub.latency.qos1.90	1010.0
1589472088	mqtt.publisher.qos1.puback.latency.90	802.0
1589472078	mqtt.consumer.suback.errors.rps	0.0
1589472078	mqtt.publisher.qos1.puback.latency.mean	648.0
1589472088	mqtt.publisher.qos2.pubrec.in.total	0
1589472108	workers.pool1.ended	10
1589472088	mqtt.message.consumed.total	42130
1589472118	blocked.workers	0
1589472098	mqtt.consumer.suback.errors	0
1589472098	mqtt.message.consumed.total.rps	999.8471762058347
1589472068	errors.system.rps	0.0
1589472078	mqtt.publisher.qos1.puback.latency.75	703.0
1589472078	systemload.la1.mzb_director192_0	0.48046875
1589472058	mqtt.connection.current_total	20
1589472098	mqtt.message.pub_to_sub.latency.qos1.mean	779.0
1589472088	systemload.cpu.mzb_director192_0	100.0
1589472088	workers.pool2.failed	0
1589472068	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589472058	workers.pool2.failed.rps	0.0
1589472078	mqtt.connection.reconnects.rps	0.0
1589472138	mqtt.message.pub_to_sub.latency.qos1.50	741.0
1589472078	mqtt.message.published.total.rps	1000.1865922854678
1589472078	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	5.06
1589472098	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589472068	mqtt.publisher.qos1.puback.latency.50	623.0
1589472078	workers.pool2.started.rps	0.0
1589472078	workers.pool1.started.rps	0.0
1589472088	metric_merging_time	10.844
1589473330	mqtt.connection.connack.latency.max	18976
1589472078	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589472098	mqtt.message.pub_to_sub.latency.qos1.75	836.0
1589472078	mqtt.message.pub_to_sub.latency.qos1.min	433
1589472058	systemload.time_offset.mzb_director192_0	0
1589472088	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	35
1589472088	mqtt.publisher.qos2.pubcomp.waiting	0
1589472078	logs.written.rps	0.39955521513451225
1589473340	mqtt.connection.connack.latency.min	2350
1589472098	systemload.dir_time_diff.mzb_director192_0	-3
1589472088	mqtt.publisher.qos1.puback.latency.99	1140.0
1589472058	systemload.message_queue.mzb_director192_0	0
1589472088	mqtt.message.published.total	42130
1589472108	systemload.interval.mzb_director192_0	10.004993
1589472088	errors.user.rps	0.0
1589472078	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589472088	mqtt.message.pub_to_sub.latency.qos1.999	3.3e3
1589472068	mqtt.publisher.qos1.puback.latency.max	6312
1589472058	systemload.director_ping.mzb_director192_0	23
1589472078	mqtt.publisher.qos2.pubrec.waiting	0
1589472088	logs.dropped.rate_limiter	0
1589472088	logs.written	49
1589472088	mqtt.publisher.qos1.puback.latency.999	2830.0
1589472098	systemload.nettx.pkts.eth0.mzb_director192_0	0.0
1589472098	mqtt.consumer.current_total.rps	0.0
1589472108	errors.system	0
1589472098	mqtt.publisher.qos1.puback.latency.90	785.0
1589472088	logs.dropped.rate_limiter.rps	0.0
1589472098	mqtt.publisher.qos1.puback.latency.95	857.0
1589472078	mqtt.consumer.current_total	10
1589472088	mqtt.consumer.suback.errors.rps	0.0
1589472078	mqtt.message.pub_to_sub.latency.qos1.99	1420.0
1589472118	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589473330	mqtt.connection.connack.latency.99	1.9e4
1589472078	systemload.nettx.bytes.eth0.mzb_director192_0	0.0
1589472088	mqtt.connection.current_total.rps	0.0
1589472098	workers.pool1.failed.rps	0.0
1589472088	mqtt.publisher.qos1.puback.latency.mean	646.0
1589473340	mqtt.connection.connack.latency.mean	2350.0
1589473310	mqtt.connection.connack.latency.95	4290.0
1589472098	mqtt.publisher.qos2.pubrec.in.total	0
1589472088	mqtt.connection.reconnects	0
1589472098	logs.dropped.mailbox_overflow.rps	0.0
1589473330	mqtt.connection.connack.latency.999	1.9e4
1589472068	systemload.ram.mzb_director192_0	24.940983038940686
1589472078	mqtt.publisher.qos1.puback.in.total	32116
1589472088	mqtt.publisher.qos1.puback.waiting	0
1589472078	mqtt.publisher.qos1.puback.waiting.rps	0.39955521513451225
1589472098	mqtt.message.consumed.total	52140
1589472108	mqtt.consumer.suback.errors	0
1589472108	mqtt.message.consumed.total.rps	1000.0405570338783
1589473340	mqtt.connection.connack.latency.50	2350.0
1589472078	workers.pool1.ended.rps	0.0
1589472078	mqtt.publisher.qos1.puback.in.total.rps	999.9868146779006
1589472078	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589472088	systemload.process_count.mzb_director192_0	236
1589472068	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589472078	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	5.0
1589472088	workers.pool1.started	10
1589472068	logs.dropped.mailbox_overflow	0
1589472078	systemload.netrx.bytes.eth0.mzb_director192_0	0.0
1589472088	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	5.13
1589472088	workers.pool1.started.rps	0.0
1589472108	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589473330	mqtt.connection.connack.latency.75	1.9e4
1589472078	mqtt.message.pub_to_sub.latency.qos1.95	1110.0
1589472098	workers.pool2.started	10
1589473330	mqtt.connection.connack.latency.90	1.9e4
1589473340	mqtt.connection.connack.latency.max	2350
1589472108	mqtt.message.pub_to_sub.latency.qos1.mean	800.0
1589472098	systemload.netrx.pkts.eth0.mzb_director192_0	0.0
1589472078	workers.pool2.ended	0
1589472078	workers.pool1.failed	0
1589472098	mqtt.publisher.qos1.puback.latency.999	2.8e3
1589472068	systemload.time_offset.mzb_director192_0	0
1589472078	errors.system.rps	0.0
1589472108	mqtt.message.pub_to_sub.latency.qos1.75	854.0
1589472098	logs.dropped.rate_limiter.rps	0.0
1589472088	logs.written.rps	0.39952935442049264
1589472088	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589472098	mqtt.consumer.suback.errors.rps	0.0
1589472108	mqtt.publisher.qos1.puback.latency.95	891.0
1589472108	systemload.nettx.pkts.eth0.mzb_director192_0	0.0
1589472058	workers.pool2.ended.rps	0.0
1589472098	mqtt.publisher.qos2.pubcomp.waiting	0
1589472098	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	35
1589472078	mqtt.publisher.qos1.puback.latency.min	379
1589472108	mqtt.consumer.current_total.rps	0.0
1589472108	mqtt.publisher.qos1.puback.latency.90	807.0
1589472128	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589473340	mqtt.connection.connack.latency.99	2350.0
1589472108	workers.pool1.failed.rps	0.0
1589472068	workers.pool2.failed.rps	0.0
1589472098	systemload.cpu.mzb_director192_0	100.0
1589473360	mqtt.connection.connack.latency.min	3108
1589472088	systemload.la1.mzb_director192_0	0.48046875
1589472098	mqtt.publisher.qos1.puback.latency.mean	643.0
1589472098	metric_merging_time	12.31
1589472088	mqtt.publisher.qos1.puback.latency.75	698.0
1589472098	mqtt.message.published.total	52141
1589472108	systemload.dir_time_diff.mzb_director192_0	-2
