timestamp	metric	value
1589406208	mqtt.message.pub_to_sub.latency.qos1.95	1190.0
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	6.0
1589406188	mqtt.publisher.qos1.puback.latency.90	737.0
1589406198	workers.pool2.failed	0
1589406198	mqtt.publisher.qos1.puback.latency.99	1050.0
1589406238	logs.written	73
1589406188	logs.written.rps	0.39958195735621393
1589406198	blocked.workers.rps	0.0
1589406178	mqtt.message.published.total.rps	1000.0162807285017
1589406188	mqtt.connection.reconnects	0
1589406198	systemload.interval.mzb_director148_0	10.004134
1589406188	mqtt.publisher.qos2.pubrec.in.total	0
1589406198	systemload.la1.mzb_director148_0	0.23046875
1589406178	mqtt.consumer.current_total.rps	0.0
1589406208	systemload.netrx.pkts.eth0.mzb_director148_0	0.0
1589406198	mqtt.publisher.qos1.puback.waiting.rps	-0.09989789436217242
1589406178	workers.pool1.started	10
1589406198	workers.pool1.failed.rps	0.0
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.83
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	19.0
1589406218	systemload.nettx.bytes.eth0.mzb_director148_0	0.0
1589406198	mqtt.publisher.qos1.puback.latency.max	5908
1589406208	workers.pool2.started.rps	0.0
1589406208	mqtt.message.pub_to_sub.latency.qos1.75	953.0
1589406188	mqtt.consumer.suback.errors	0
1589406198	mqtt.message.consumed.total	62247
1589406178	workers.pool2.ended	0
1589406188	mqtt.message.pub_to_sub.latency.qos1.999	6150.0
1589406198	mqtt.publisher.qos1.puback.latency.min	384
1589406188	mqtt.message.pub_to_sub.latency.qos1.max	11288
1589406208	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589406198	blocked.workers	0
1589406188	mqtt.consumer.current_total	10
1589406188	mqtt.message.published.total	52238
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	5.0
1589406178	mqtt.connection.reconnects.rps	0.0
1589406188	mqtt.message.consumed.total.rps	1000.0537437732644
1589406188	mqtt.message.pub_to_sub.latency.qos1.50	790.0
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406198	logs.dropped.mailbox_overflow	0
1589406198	mqtt.publisher.qos1.puback.latency.999	3140.0
1589406188	mqtt.consumer.suback.errors.rps	0.0
1589406188	mqtt.connection.current_total	20
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589406178	errors.system	0
1589406208	mqtt.message.pub_to_sub.latency.qos1.90	1120.0
1589406238	mqtt.publisher.qos1.puback.latency.50	582.0
1589406198	workers.pool1.started.rps	0.0
1589406198	workers.pool1.ended.rps	0.0
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589406188	workers.pool1.failed	0
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589406208	mqtt.message.pub_to_sub.latency.qos1.mean	845.0
1589406218	systemload.cpu.mzb_director148_0	100.0
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	254
1589406188	errors.user.rps	0.0
1589406188	mqtt.publisher.qos1.puback.in.total	52237
1589406198	systemload.time_offset.mzb_director148_0	0
1589406188	logs.dropped.rate_limiter	0
1589406198	mqtt.message.pub_to_sub.latency.qos1.99	1440.0
1589406188	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589406198	logs.dropped.rate_limiter.rps	0.0
1589406218	errors.system.rps	0.0
1589406188	mqtt.publisher.qos1.puback.latency.75	653.0
1589406188	mqtt.publisher.qos1.puback.in.total.rps	1000.0537437732644
1589406198	mqtt.consumer.suback.errors	0
1589406188	workers.pool2.ended	0
1589406198	mqtt.consumer.current_total	10
1589406198	mqtt.message.pub_to_sub.latency.qos1.999	3820.0
1589406218	mqtt.message.pub_to_sub.latency.qos1.95	1220.0
1589406188	workers.pool1.started	10
1589406198	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	41
1589406198	workers.pool1.started	10
1589406198	workers.pool2.ended	0
1589406198	mqtt.message.pub_to_sub.latency.qos1.50	802.0
1589406198	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589406188	mqtt.message.published.total.rps	999.9538482839254
1589406188	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	17.0
1589406188	mqtt.connection.current_total.rps	0.0
